s coeff,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
A1,0.896165784,0.901030834,0.905680367,0.910138304,0.914425707,0.918561195,0.922561293,0.926440723,0.930212652,0.933888898,0.937480106,0.940995899,0.944445008,0.947835378,0.95117427,0.954468338,0.9577237,0.960946007,0.96414049,0.967312012,0.97046511
A2,0.630119432,0.641569313,0.652930603,0.664219417,0.675450523,0.686637525,0.697793012,0.708928694,0.720055512,0.731183737,0.742323052,0.75348263,0.764671199,0.775897096,0.787168323,0.798492587,0.809877347,0.821329844,0.83285714,0.844466144,0.856163639
A3,0.721227915,0.729961087,0.738529158,0.746951717,0.755246512,0.763429687,0.771515992,0.779518954,0.787451032,0.795323747,0.803147791,0.810933131,0.818689087,0.826424416,0.834147369,0.841865757,0.849586997,0.857318161,0.86506602,0.872837073,0.88063759
A4,0.709066447,0.721311264,0.733478868,0.745587316,0.757653141,0.769691557,0.781716638,0.793741464,0.805778253,0.817838473,0.829932938,0.842071894,0.854265092,0.866521857,0.878851142,0.891261582,0.903761541,0.916359151,0.929062352,0.941878927,0.95481653
A5,0.916768634,0.922344957,0.927564454,0.932454069,0.937037928,0.941337691,0.945372861,0.949161046,0.952718177,0.956058704,0.959195759,0.962141299,0.964906234,0.96750053,0.969933311,0.972212936,0.974347076,0.976342779,0.978206527,0.979944284,0.981561546
A6,0.528923099,0.538943766,0.548918484,0.558860425,0.568781687,0.578693437,0.588606042,0.598529168,0.608471878,0.618442711,0.628449748,0.638500674,0.648602836,0.658763281,0.668988807,0.679285994,0.68966124,0.70012079,0.710670765,0.721317184,0.732065989
A7,0.774844534,0.782742694,0.790377411,0.797771539,0.804945704,0.811918578,0.818707127,0.825326815,0.83179178,0.83811499,0.844308375,0.85038294,0.856348866,0.862215603,0.86799194,0.873686079,0.879305693,0.88485798,0.890349713,0.895787278,0.901176718
A8,0.575892577,0.583483236,0.590966273,0.598357269,0.605670389,0.612918568,0.620113675,0.627266645,0.6343876,0.641485947,0.648570471,0.655649407,0.662730507,0.669821101,0.676928149,0.684058285,0.691217857,0.698412967,0.7056495,0.712933158,0.720269481
A9,0.594616484,0.605068256,0.615458609,0.625802597,0.636114013,0.646405558,0.656688988,0.666975237,0.677274525,0.687596453,0.697950081,0.708344,0.718786393,0.729285091,0.73984762,0.750481246,0.761193009,0.771989765,0.782878209,0.793864911,0.804956338
A10,0.872903458,0.880390159,0.887614767,0.894604537,0.901383822,0.907974456,0.91439609,0.92066647,0.926801678,0.932816336,0.938723782,0.944536226,0.950264881,0.955920075,0.961511356,0.967047578,0.972536979,0.977987248,0.983405588,0.988798768,0.994173169
A11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12,0.55151521,0.563373617,0.575233575,0.587108606,0.599011225,0.610953078,0.622945066,0.634997449,0.647119933,0.659321748,0.671611719,0.683998322,0.696489739,0.709093904,0.721818543,0.734671213,0.747659336,0.760790226,0.774071122,0.78750921,0.801111649
A13,0.638637305,0.647899437,0.657014129,0.66600066,0.67487653,0.683657694,0.692358755,0.700993138,0.709573232,0.718110517,0.726615673,0.735098677,0.743568886,0.752035108,0.76050567,0.768988473,0.777491044,0.786020582,0.794583999,0.803187955,0.811838893
A14,0.709672793,0.721320266,0.732845816,0.744267802,0.755602985,0.766866737,0.778073229,0.789235577,0.800365982,0.811475839,0.82257584,0.83367606,0.844786035,0.855914825,0.867071077,0.878263079,0.889498802,0.900785945,0.912131975,0.923544156,0.935029586
A15,0.763424655,0.773472863,0.783317782,0.792981257,0.80248311,0.8118414,0.821072643,0.830192006,0.839213465,0.848149952,0.857013472,0.865815213,0.874565641,0.883274576,0.891951271,0.900604473,0.909242478,0.917873187,0.926504146,0.93514259,0.943795481
A16,0.647829995,0.659611221,0.671284936,0.682868774,0.694378905,0.705830222,0.717236503,0.728610559,0.73996435,0.751309094,0.762655356,0.774013129,0.785391908,0.796800749,0.808248325,0.819742978,0.831292758,0.842905469,0.854588701,0.866349865,0.878196221
